medianage,population,countystate,county,state,voteproportion,landarea,income,nonenglish,unemployment,bachelorsdegree,white,black,nativea,asian,pacifici,hispanic,veteran,disability%,manufacturing,agriculture,mining,nonengproportion,popdensity,veteran%,mining/capita,agriculture/capita,manufacturing/capita,popdensityroot,incomeroot,medianageroot,veteran%root,disability%root,mining/capitaroot,agriculture/capitaroot,manufacturing/capitaroot
37.1,521330,"Guilford County, North Carolina",Guilford,North Carolina,0.3809638507410501,645.7,28004,69209.0,6.2,22.0,55.8,33.6,0.4,5.0,0.1,7.9,26975,11.5,31901.0,958.0,37.0,0.13275468513225788,807.3873315781321,0.051742658201139394,7.097232079489e-05,0.0018376076573379625,0.06119156772102123,1.9530267560799917,2.7843383354039344,1.4352825043251558,0.7436778964725915,1.2766439281750919,0.03468823172021063,0.21262957697571921,0.7562565654187642
34.0,130881,"Harnett County, North Carolina",Harnett,North Carolina,0.5994572886139151,594.99,22096,150610.92631578946,6.5,13.2,66.4,21.0,0.7,0.7,0.2,12.4,12974,14.1,6396.0,806.0,0.0,0.1860912928565291,219.9717642313316,0.09912821570739833,0.0,0.006158265905670036,0.04886881976757512,1.7148916818827753,2.719138732124885,1.4228132198218728,0.7936330201206606,1.3029324823685458,0.0,0.2810987761305482,0.739440417178546
47.3,114209,"Henderson County, North Carolina",Henderson,North Carolina,0.6155287403740374,373.07,29283,150610.92631578946,2.5,19.1,93.0,4.6,0.0,1.4,0.0,9.9,10194,15.7,7152.0,1493.0,0.0,0.1860912928565291,306.1328973114965,0.0892574140391738,0.0,0.013072524932360847,0.06262203504102129,1.772519412236915,2.79680093890054,1.4705713952990729,0.7853521373820447,1.3170127071019317,0.0,0.3280909364379078,0.7580061298226267
40.8,172916,"Iredell County, North Carolina",Iredell,North Carolina,0.6631462933133092,573.83,30683,14273.0,5.1,19.0,82.5,12.5,0.1,2.6,0.0,7.5,8455,14.6,17499.0,887.0,0.0,0.08254296884036179,301.33663280065525,0.04889657405908071,0.0,0.005129658331212843,0.1011994263110412,1.7697225840421356,2.8098929974667755,1.4489920954403341,0.739482401826199,1.307480696100696,0.0,0.2702130990803245,0.7952758693084663
38.0,191450,"Johnston County, North Carolina",Johnston,North Carolina,0.6329022570394255,791.3,23918,150610.92631578946,4.7,17.4,78.3,16.6,0.4,0.3,0.0,13.3,13133,13.1,8738.0,1529.0,0.0,0.1860912928565291,241.94363705295086,0.06859754505092713,0.0,0.007986419430660746,0.04564115957168974,1.7312963781694375,2.740769332442637,1.4387268865499157,0.7649461397941497,1.2933829440341844,0.0,0.29692903672828846,0.7344050710028366
44.3,81168,"Lincoln County, North Carolina",Lincoln,North Carolina,0.7197361517127652,297.94,26844,150610.92631578946,7.2,14.6,87.4,4.4,1.4,0.8,0.1,7.2,6142,15.1,6088.0,585.0,29.0,0.1860912928565291,272.4306907431026,0.0756702148630002,0.0003572836585846639,0.007207273802483738,0.07500492805046324,1.7519657155723782,2.7725840659293195,1.4609668867175534,0.7724893429181781,1.3118908249671954,0.10216955266094402,0.2906285446442212,0.7718074740332578
35.0,1054835,"Mecklenburg County, North Carolina",Mecklenburg,North Carolina,0.3288901295740573,523.84,35332,197614.0,5.2,29.8,54.5,31.7,0.3,5.6,0.1,13.0,46805,7.9,41127.0,781.0,138.0,0.18734114814165248,2013.6587507635918,0.044371868586082185,0.00013082614816535288,0.000740400157370584,0.0389890361999744,2.139925171936013,2.849816011381108,1.426943588457651,0.732336654612087,1.2295967571864037,0.05894928714401576,0.1663474579500308,0.7229266750905462
45.4,95776,"Moore County, North Carolina",Moore,North Carolina,0.6261808921383389,697.84,30763,150610.92631578946,5.4,23.3,82.5,13.6,0.1,1.7,0.1,6.4,9388,15.2,3151.0,1013.0,12.0,0.1860912928565291,137.24636019717985,0.09802038088874039,0.0001252923488138991,0.010576762445706649,0.03289968259271634,1.6358748800236864,2.810624764664788,1.464554660874395,0.7927415811947088,1.3127570485010611,0.0571856414280601,0.3145053305757464,0.7107537680948336
41.8,94005,"Nash County, North Carolina",Nash,North Carolina,0.4892268960453163,540.41,26185,150610.92631578946,6.5,11.6,53.4,40.2,0.5,0.9,0.0,6.8,5896,17.2,7391.0,2456.0,0.0,0.1860912928565291,173.95125922910384,0.06272006808148503,0.0,0.02612626987926174,0.07862347747460241,1.6751077876795755,2.765701198048502,1.452504973672294,0.7581247100460905,1.3290852695823179,0.0,0.3745567572631144,0.775452543575145
39.1,223483,"New Hanover County, North Carolina",New Hanover,North Carolina,0.49456235199499576,191.53,30605,150610.92631578946,5.8,26.5,81.0,13.9,0.3,1.0,0.0,5.4,16190,12.6,7039.0,251.0,0.0,0.1860912928565291,1166.8302615778207,0.07244398902824824,0.0,0.0011231279336683328,0.031496802888810335,2.0262861146843756,2.8091778692820184,1.4428383453028826,0.7691308575539743,1.2883594713366657,0.0,0.18704081846584636,0.707663257531403
26.6,187136,"Onslow County, North Carolina",Onslow,North Carolina,0.6497243370963508,762.74,21489,150610.92631578946,10.1,13.3,74.5,13.0,0.3,1.8,0.2,12.2,22021,16.8,2797.0,1321.0,0.0,0.1860912928565291,245.3470383092535,0.11767377735978111,0.0,0.007059037277701778,0.014946349179206566,1.7337164981544262,2.711574996325815,1.3883154720235322,0.8073613768383059,1.325961542416932,0.0,0.2893608488067158,0.6568308044723625
34.1,141796,"Orange County, North Carolina",Orange,North Carolina,0.22537041535098373,397.96,35790,22393.0,4.2,26.0,75.2,10.5,0.5,7.9,0.0,8.4,6337,10.4,4853.0,323.0,10.0,0.15792405991706396,356.307166549402,0.04469096448418855,7.05238511664645e-05,0.002277920392676803,0.03422522497108522,1.7996268153856994,2.853488784001815,1.4232311414645247,0.7328616106692766,1.2638727025115426,0.03444445565954757,0.224194131684408,0.713566792870814
32.1,177220,"Pitt County, North Carolina",Pitt,North Carolina,0.443217802724552,651.98,25562,150610.92631578946,8.2,18.6,57.7,35.3,0.4,1.7,0.0,6.2,9668,11.7,9750.0,1870.0,30.0,0.1860912928565291,271.8181539311022,0.05455366211488545,0.00016928111951247036,0.010551856449610653,0.055016363841552875,1.7515714021301239,2.759049441816851,1.4146548838580009,0.7476225478236453,1.2788469916185308,0.06962451495071753,0.31435575968326207,0.7482542432542684
42.6,143416,"Randolph County, North Carolina",Randolph,North Carolina,0.7654665118079752,782.52,22075,150610.92631578946,4.7,11.8,83.7,6.8,0.2,1.0,0.0,11.1,8856,15.3,13693.0,1428.0,7.0,0.1860912928565291,183.27454889331904,0.061750432308807945,4.880905896134323e-05,0.009957048028114018,0.09547749205109611,1.6838764220962867,2.7188801950621313,1.455261231892519,0.7569444346739849,1.313618158180941,0.020552752380338546,0.3106858106136347,0.7906606047058053
36.3,133235,"Robeson County, North Carolina",Robeson,North Carolina,0.5081501786675804,949.22,18164,150610.92631578946,6.6,9.6,28.9,24.3,39.6,0.7,0.1,8.6,6790,14.6,9576.0,1391.0,75.0,0.1860912928565291,140.3626135142538,0.050962584906368444,0.0005629151499230683,0.010440199647239839,0.07187300634217736,1.6395518086242262,2.666374512565202,1.4321571070205148,0.7425490465864216,1.307480696100696,0.12319951813975144,0.31368128414428237,0.7685224898619748
43.7,91393,"Rockingham County, North Carolina",Rockingham,North Carolina,0.6346090165097686,565.55,21319,150610.92631578946,8.5,9.6,77.3,17.4,0.8,0.7,0.1,6.2,4716,13.8,6280.0,800.0,22.0,0.1860912928565291,161.6002121828309,0.05160132614095171,0.0002407186546015559,0.00875340562187476,0.06871423413171687,1.662815992078391,2.7094221876978746,1.4589759860344365,0.7434745150709561,1.3001333800154,0.08466130017119489,0.3026123132407506,0.765076162826181
39.4,139933,"Rowan County, North Carolina",Rowan,North Carolina,0.6650716960027342,511.37,23866,150610.92631578946,7.5,14.9,76.8,16.1,0.5,0.8,0.0,8.4,9075,16.7,10553.0,412.0,161.0,0.1860912928565291,273.6433502160862,0.06485246510830182,0.0011505506206541702,0.0029442661845311686,0.07541466273145005,1.7527440031374486,2.740172879432426,1.443941578616524,0.7606636252082605,1.3251701574928543,0.15826543142141258,0.23833866921925,0.7722280618393471
45.6,66421,"Rutherford County, North Carolina",Rutherford,North Carolina,0.7216484640512093,564.15,20240,150610.92631578946,8.7,12.5,87.4,8.8,0.9,1.1,0.0,4.2,4233,17.7,4565.0,225.0,0.0,0.1860912928565291,117.73641761942746,0.06372984447689736,0.0,0.003387482874392135,0.06872826365155599,1.6109834607518998,2.695386512217695,1.4651985637083846,0.7593365169534857,1.3328992593478532,0.0,0.24622326646971243,0.7650917821011218
44.3,72113,"Surry County, North Carolina",Surry,North Carolina,0.7352155547272953,532.17,23657,150610.92631578946,6.2,9.9,90.2,3.8,0.2,0.6,0.2,10.3,3860,24.7,4586.0,798.0,129.0,0.1860912928565291,135.50745062667946,0.05352710329621566,0.0017888591516092799,0.011065965914606244,0.06359463619597021,1.6337903157978984,2.7377637384678146,1.4609668867175534,0.7462036587960534,1.378064976673585,0.18119944757401418,0.317380735213131,0.7591752632474522
38.4,226606,"Union County, North Carolina",Union,North Carolina,0.6310377447734368,631.52,33122,29698.0,5.9,23.5,82.6,11.3,0.2,2.6,0.0,11.0,11817,10.2,12268.0,1222.0,0.0,0.13105566489854636,358.82632379022044,0.052147780729548204,0.0,0.005392619789414225,0.05413801929339911,1.8008951545498664,2.831467983683439,1.4402342096594207,0.7442581225581089,1.2614208848972142,0.0,0.27317109533256284,0.7470509738911036
36.0,1046791,"Wake County, North Carolina",Wake,North Carolina,0.3716320713235183,835.22,38515,165298.0,4.5,33.7,65.7,20.4,0.4,6.6,0.0,10.0,54888,8.7,47597.0,2021.0,45.0,0.15790926746599845,1253.3117023059792,0.052434535642740525,4.298852397469982e-05,0.0019306623767304076,0.045469439458306386,2.040825675530358,2.8745044824916035,1.4309690811052556,0.7446663727178566,1.2415148690379023,0.015877121257963367,0.2152672021707221,0.7341282898011731
37.3,124150,"Wayne County, North Carolina",Wayne,North Carolina,0.5433131448637771,553.09,23240,150610.92631578946,9.7,11.7,64.2,29.8,0.3,1.2,0.1,11.5,14566,17.1,6432.0,2936.0,0.0,0.1860912928565291,224.46618091088249,0.11732581554571084,0.0,0.02364881192106323,0.05180829641562626,1.7183637078935146,2.7328991928329276,1.4360543709172149,0.8071223214952881,1.328310516451139,0.0,0.3676713527588043,0.7437721820159718
44.2,68740,"Wilkes County, North Carolina",Wilkes,North Carolina,0.7589468302658486,754.28,21522,150610.92631578946,6.7,10.3,90.3,2.9,0.0,1.8,0.2,6.2,4686,15.6,5876.0,440.0,173.0,0.1860912928565291,91.13326616110729,0.06816991562409078,0.002516729706139075,0.006400931044515566,0.08548152458539424,1.5702459919453777,2.7119911171240108,1.4606367618724048,0.7644679379088493,1.3161714313804664,0.1996467413363442,0.2834264113405088,0.7819648398228487
40.3,81661,"Wilson County, North Carolina",Wilson,North Carolina,0.4597089288055592,368.17,23385,150610.92631578946,8.7,12.9,50.8,39.8,0.7,0.3,0.0,10.0,5620,15.6,6338.0,1225.0,75.0,0.1860912928565291,221.8024282260912,0.06882110187237482,0.0009184310748092724,0.015001040888551451,0.07761354869521558,1.7163135439036519,2.734599546393216,1.4472065005422272,0.7651950680227431,1.3161714313804664,0.1469408024610322,0.33707075727376096,0.7744506597881838
39.4,87903,"Orangeburg County, South Carolina",Orangeburg,South Carolina,0.3066306861989206,1106.1,18886,150610.92631578946,10.4,12.1,33.6,63.5,0.7,0.6,0.0,0.4,4010,15.3,7586.0,643.0,0.0,0.1860912928565291,79.47111472742067,0.045618465808903,0.0,0.007314881175841553,0.08629967122851324,1.5488912647180424,2.6767881346602715,1.443941578616524,0.7343685466355633,1.313618158180941,0.0,0.29153416851725894,0.7827100570691606
36.3,122863,"Pickens County, South Carolina",Pickens,South Carolina,0.7387714326489837,496.41,25953,150610.92631578946,6.8,17.1,88.4,7.0,0.0,2.5,0.1,3.6,7974,14.1,8276.0,537.0,112.0,0.1860912928565291,247.50307205737192,0.06490155701879328,0.0009115844477181902,0.0043707218609345365,0.06735957936889056,1.7352340430456574,2.7632409522388004,1.4321571070205148,0.7607211861911788,1.3029324823685458,0.1465690994264907,0.260838395446137,0.763554316531257
33.4,409549,"Richland County, South Carolina",Richland,South Carolina,0.31097900688706864,757.07,28041,34611.0,7.0,23.1,45.6,46.6,0.2,2.5,0.1,5.1,32392,14.5,12613.0,631.0,65.0,0.08451003420836091,540.9658287872984,0.07909187911580788,0.00015871116765026896,0.00154071918134338,0.030797291654966804,1.8763635304704565,2.7847059947309956,1.4202822081458812,0.7759132878123421,1.3065823891342858,0.06692769882280125,0.20332604452217135,0.7060756794009442
38.1,301463,"Spartanburg County, South Carolina",Spartanburg,South Carolina,0.6299198942935007,807.93,24959,27876.0,4.9,14.3,73.4,20.3,0.1,2.2,0.0,6.6,17980,15.1,28732.0,345.0,42.0,0.09246905922119796,373.13009790452145,0.05964247685453936,0.00013932057997167148,0.0011444190497673014,0.09530854532728726,1.807948387232656,2.7524707855139865,1.4391050512776031,0.7543199033255048,1.3118908249671954,0.06153002574226962,0.18799391232621737,0.7905205863612884
36.1,107396,"Sumter County, South Carolina",Sumter,South Carolina,0.42519167082520526,665.07,22109,150610.92631578946,11.7,13.2,47.8,48.0,0.1,1.5,0.1,3.8,11075,20.6,7081.0,668.0,0.0,0.1860912928565291,161.4807463875983,0.10312302134157697,0.0,0.006219970948638683,0.06593355432232113,1.662693024572379,2.71929866807833,1.431366076524766,0.7967747502555085,1.3532770664677651,0.0,0.2816983708801701,0.7619222370059427
38.7,258526,"York County, South Carolina",York,South Carolina,0.5837333962940616,680.6,30589,16633.0,6.1,19.9,74.0,18.7,0.8,1.9,0.0,5.3,18926,10.5,20178.0,320.0,483.0,0.06433782288822014,379.8501322362621,0.07320733697964615,0.0018682840410635681,0.0012377865282408732,0.07805017677138856,1.811178391753912,2.8090309736002292,1.441355456376707,0.769937479329031,1.2650827381797884,0.18351212061280375,0.19199365057768775,0.7748852410036042
34.9,187318,"Minnehaha County, South Dakota",Minnehaha,South Dakota,0.5372014872928459,807.15,30725,17864.0,2.7,23.0,86.1,5.0,2.1,2.4,0.0,4.8,10881,10.0,11040.0,1753.0,133.0,0.09536723646419458,232.07334448367715,0.0580883844585144,0.000710022528534364,0.009358417236998045,0.058937208383604354,1.724100294773497,2.810277389065057,1.4265353651556698,0.752330952198652,1.2589254117941673,0.1343142113927978,0.3067873753471874,0.7534231425996701
38.3,109372,"Pennington County, South Dakota",Pennington,South Dakota,0.6242590536832625,2776.55,27824,150610.92631578946,7.2,19.6,83.0,1.3,9.4,1.3,0.0,4.9,11070,13.9,4055.0,1012.0,235.0,0.1860912928565291,39.39133096828798,0.10121420473247267,0.002148630362432798,0.009252825220348902,0.03707530263687232,1.443909804974657,2.782543461575478,1.43985870841644,0.7952874821704271,1.3010724475298516,0.19102355136726856,0.3060765478253989,0.719297366857948
43.4,75936,"Anderson County, Tennessee",Anderson,Tennessee,0.6429503698002075,337.16,25908,150610.92631578946,8.6,13.2,91.2,4.2,0.0,1.6,0.1,2.7,6386,19.3,3070.0,31.0,180.0,0.1860912928565291,225.222446316289,0.08409713442899283,0.002370417193426043,0.0004082385166455963,0.040428782132321955,1.7189417784730199,2.76276145864964,1.4579712930268527,0.7806891071717306,1.3444842867378752,0.19636450694928687,0.13823831330179964,0.7255528725884529
43.7,128670,"Blount County, Tennessee",Blount,Tennessee,0.7171889365614466,558.71,26868,150610.92631578946,3.1,14.8,93.6,3.0,0.1,0.7,0.1,3.2,9722,14.5,7500.0,661.0,137.0,0.1860912928565291,230.29836587854163,0.07555762804072433,0.0010647392554597032,0.005137172612108495,0.05828864537188156,1.7227770816066552,2.772831850392308,1.4589759860344365,0.7723743301531516,1.3065823891342858,0.15434105969183243,0.2702995006670695,0.7525899183563378
39.2,104490,"Bradley County, Tennessee",Bradley,Tennessee,0.769875342678322,328.76,23949,150610.92631578946,4.2,15.1,91.6,5.5,0.6,0.2,0.0,6.1,6141,17.4,10445.0,296.0,0.0,0.1860912928565291,317.83063633045384,0.05877117427505024,0.0,0.0028328069671738924,0.09996171882476793,1.7791787208964227,2.741124355167765,1.443206933659511,0.7532106235310408,1.330622689979045,0.0,0.2361881071316288,0.7942978216664542
34.2,684410,"Davidson County, Tennessee",Davidson,Tennessee,0.3394655274864696,504.03,32860,104987.0,4.3,24.9,64.6,27.4,0.2,3.8,0.1,10.1,30606,12.4,26195.0,733.0,0.0,0.15339781709793837,1357.8755232823444,0.04471880890109729,0.0,0.0010709954559401528,0.03827384170307272,2.0572449077129784,2.8292202372817763,1.4236479615402091,0.732907258342055,1.2862997004960988,0.0,0.18463662001987452,0.7215895009369274
44.9,68615,"Greene County, Tennessee",Greene,Tennessee,0.7870923970656829,622.17,24301,150610.92631578946,5.2,10.1,94.6,2.0,0.2,0.3,0.0,2.8,6834,24.7,4584.0,295.0,134.0,0.1860912928565291,110.28336306797178,0.09959921300007286,0.0019529257450994681,0.004299351453763754,0.06680754936967136,1.6004827590479245,2.7451268304752383,1.4629336653339908,0.794009302663424,1.378064976673585,0.18588126398061233,0.25988289022367145,0.762926243337876
39.0,357738,"Hamilton County, Tennessee",Hamilton,Tennessee,0.5528692208302904,542.43,29576,21182.0,4.6,21.1,75.8,19.7,0.1,1.9,0.0,5.4,20969,14.2,22130.0,260.0,0.0,0.05921093090474034,659.5099828549306,0.05861552309231896,0.0,0.0007267888790120143,0.06186091497129184,1.913912757799267,2.799586842550345,1.4424689075546286,0.7530109030317432,1.3038536119923916,0.0,0.16544588868292015,0.757079756771441
37.3,456132,"Knox County, Tennessee",Knox,Tennessee,0.5853279246473378,508.22,29660,21312.0,4.7,23.8,85.5,8.8,0.4,2.3,0.1,4.0,28482,11.7,18139.0,1167.0,650.0,0.046723316934571574,897.5089528157097,0.06244245086948515,0.0014250260889391668,0.0025584699166030884,0.039766997272719304,1.9738033373111865,2.8003809501989765,1.4360543709172149,0.7577884717872632,1.2788469916185308,0.1692569063231557,0.23055160299585958,0.724356363805707
38.0,97663,"Madison County, Tennessee",Madison,Tennessee,0.5596799580272823,557.12,23717,150610.92631578946,5.7,13.4,59.5,37.9,0.1,1.0,0.0,3.7,5706,15.9,6140.0,222.0,0.0,0.1860912928565291,175.29975588742101,0.058425401636238904,0.0,0.0022731228817464135,0.06286925447713054,1.6764018488517205,2.738457311813837,1.4387268865499157,0.7527663041402811,1.3186808896582096,0.0,0.22407941060147935,0.7583048453954688
39.9,89981,"Maury County, Tennessee",Maury,Tennessee,0.6728773784952925,613.14,24952,150610.92631578946,5.2,13.6,83.8,12.1,0.1,0.1,0.0,5.7,5422,15.9,4651.0,164.0,0.0,0.1860912928565291,146.7544117167368,0.06025716540158478,0.0,0.0018226069948100154,0.05168868983452062,1.6468692348913065,2.7523935799865304,1.4457636108365688,0.7550937399352424,1.3186808896582096,0.0,0.2121931781069682,0.7436002933248546
30.8,195734,"Montgomery County, Tennessee",Montgomery,Tennessee,0.5612808052759458,539.18,24535,150610.92631578946,7.2,18.4,72.0,19.3,0.7,2.8,0.7,10.0,24976,13.8,9909.0,73.0,55.0,0.1860912928565291,363.0216254312104,0.1276017452256634,0.0002809935933460717,0.00037295513298660427,0.050624827572113174,1.8029897165231301,2.747758792499526,1.4088185833189184,0.813927386213365,1.3001333800154,0.09143792509389392,0.1341148028263046,0.7420554442077368
36.7,75931,"Putnam County, Tennessee",Putnam,Tennessee,0.6982948699103336,401.1,23476,150610.92631578946,7.6,16.9,94.6,0.9,0.0,2.2,0.0,6.2,3616,11.8,5080.0,148.0,121.0,0.1860912928565291,189.3069060084767,0.04762218329799423,0.0015935520406685016,0.0019491380332143657,0.06690284600492552,1.6893383678011054,2.735661825056235,1.4337274702934741,0.7375321053310929,1.2799358418839835,0.1750934791824631,0.21577723864581683,0.763035000025035
37.9,69165,"Robertson County, Tennessee",Robertson,Tennessee,0.71589274517759,476.29,28094,150610.92631578946,4.4,13.0,89.9,7.2,0.2,0.6,0.0,6.5,4305,13.2,3972.0,1123.0,24.0,0.1860912928565291,145.21614982468662,0.06224246367382347,0.0003469963131641726,0.016236535820140244,0.05742788982867057,1.6451348097730945,2.7852318819569786,1.4383478251059434,0.7575454210267903,1.2943668840243445,0.100850427739688,0.34229173827903153,0.7514711046100363
33.1,308251,"Rutherford County, Tennessee",Rutherford,Tennessee,0.6004970400982911,619.36,27704,30926.0,4.1,22.0,77.6,14.2,0.2,3.4,0.0,7.6,18469,10.5,20557.0,1045.0,172.0,0.1003273306493734,497.69277964350294,0.05991545850621734,0.0005579868354036159,0.0033900944360277826,0.06668915915925658,1.860784732289702,2.781341064276644,1.4190013197563158,0.7546644440261472,1.2650827381797884,0.12278359131510713,0.24626690400996348,0.7627909366124601
41.3,96673,"Sevier County, Tennessee",Sevier,Tennessee,0.788417052214144,592.5,22460,150610.92631578946,4.7,11.6,95.1,0.6,0.4,0.5,0.0,5.6,6666,14.9,4300.0,315.0,243.0,0.1860912928565291,163.16118143459914,0.06895410300704437,0.002513628417448512,0.003258407207803627,0.04447984442398602,1.664415241665319,2.7235852604684005,1.4507581037788357,0.7653428183660096,1.3101427769275913,0.1995789724694278,0.2440278332563624,0.7325146687670995
35.5,934603,"Shelby County, Tennessee",Shelby,Tennessee,0.3448425083658631,763.17,27880,83092.0,7.2,19.2,38.6,53.4,0.3,2.4,0.0,6.1,51744,12.3,36578.0,301.0,155.0,0.08890619867473142,1224.6327816869111,0.0553646842563099,0.00016584581902690234,0.00032206188081998456,0.03913747334429699,2.036106958186229,2.783102983880689,1.4289690920651408,0.7487266347768988,1.2852585781526005,0.06876507343612215,0.1275009199825639,0.7232014337912382
45.0,156667,"Sullivan County, Tennessee",Sullivan,Tennessee,0.7543434278557436,413.36,24526,150610.92631578946,6.5,12.1,94.4,1.9,0.1,0.4,0.3,1.8,11697,21.9,9781.0,530.0,95.0,0.1860912928565291,379.0086123475905,0.07466154327331219,0.0006063816885495989,0.0033829715255924986,0.06243178206003817,1.8107767427592596,2.747657981771009,1.4632591596632238,0.7714533979289236,1.3615839125803615,0.12673233311374427,0.24614781331164942,0.7577755233485594
40.1,180063,"Sumner County, Tennessee",Sumner,Tennessee,0.7010558702188658,529.45,29908,150610.92631578946,3.0,18.2,89.1,7.3,0.2,1.3,0.0,4.6,10973,14.4,11387.0,384.0,92.0,0.1860912928565291,340.0944376239494,0.06093978218734554,0.0005109322848114271,0.002132586927908565,0.06323897746899697,1.7912654648518858,2.80271370507211,1.4464866748993248,0.7559448101121413,1.305678489065226,0.11863674143741554,0.22061821503182905,0.758749615333443
39.9,127440,"Washington County, Tennessee",Washington,Tennessee,0.6884824120603015,326.47,26340,150610.92631578946,5.2,19.6,91.5,4.3,0.6,1.6,0.1,3.3,9602,17.4,7420.0,614.0,0.0,0.1860912928565291,390.3574601035317,0.07534526051475204,0.0,0.004817953546767106,0.058223477715003136,1.8161271393255782,2.7673339879931276,1.4457636108365688,0.7721569661863592,1.330622689979045,0.0,0.2665246389396783,0.7525057352132895
39.0,219107,"Williamson County, Tennessee",Williamson,Tennessee,0.6418684307101655,582.6,47520,19420.0,3.5,36.9,88.8,4.1,0.1,4.1,0.2,4.6,9597,7.6,7185.0,677.0,55.0,0.08863249462591337,376.084792310333,0.043800517555349666,0.00025101890856978553,0.003089814565486269,0.03279219741952562,1.8093749659181475,2.9355375713572225,1.4424689075546286,0.7313881578032742,1.224845636123975,0.08648632677755363,0.24103924520490067,0.7105212186183486
41.1,132781,"Wilson County, Tennessee",Wilson,Tennessee,0.6945746818486269,570.83,31290,150610.92631578946,3.0,19.7,88.8,7.3,0.4,1.8,0.0,4.0,9359,14.1,6669.0,723.0,0.0,0.1860912928565291,232.61040940385053,0.07048448196654641,0.0,0.005445056145080998,0.050225559379730535,1.7244988717491325,2.8154029174726136,1.4500540217970213,0.767024703075266,1.3029324823685458,0.0,0.27374537025195783,0.7414681119720633
37.6,87791,"Angelina County, Texas",Angelina,Texas,0.7244157667747652,797.78,19896,150610.92631578946,9.5,10.9,77.4,15.5,1.5,1.1,0.1,21.7,4869,23.2,3198.0,1012.0,106.0,0.1860912928565291,110.04412243977036,0.055461265961203314,0.0012074130605642947,0.011527377521613832,0.03642742422343976,1.6001352226737193,2.690770001457863,1.437205215295468,0.7488571450325211,1.3694582557374873,0.16072320054135913,0.3199897989585612,0.7180304240319761
38.7,82733,"Bastrop County, Texas",Bastrop,Texas,0.5738384761369227,888.15,25379,150610.92631578946,5.745559845559846,13.3,71.3,6.8,0.5,1.6,0.0,36.8,8853,14.7,2320.0,332.0,468.0,0.1860912928565291,93.15205764791983,0.10700687754584023,0.0056567512359034485,0.004012908996410138,0.0280420146737094,1.5736902179387176,2.7570678282650136,1.441355456376707,0.7997259143774045,1.3083734825286597,0.2460143388011522,0.25589847844795116,0.6994890514668328
31.0,340411,"Bell County, Texas",Bell,Texas,0.5473819399119945,1051.02,25358,55380.0,7.3,14.7,63.9,24.3,0.6,2.8,0.7,24.3,49829,13.6,7202.0,495.0,420.0,0.16268569464559018,323.8863199558524,0.14637893605083266,0.0012338026679513882,0.0014541245729427076,0.021156778129966424,1.7825399029262359,2.756839608104756,1.4097307383555406,0.8251784139258427,1.2982367261521606,0.16182862443142487,0.20030759015766292,0.6800564329742622
33.5,1928680,"Bexar County, Texas",Bexar,Texas,0.4075893122132809,1239.82,25513,721403.0,5.7,17.8,78.9,7.9,0.7,2.9,0.1,59.9,151112,14.3,49248.0,1773.0,6530.0,0.3740397577617853,1555.612911551677,0.0783499595578323,0.003385735321567082,0.0009192815811850593,0.025534562498703776,2.085403768020837,2.758520100672066,1.4207068705036388,0.7751823533699466,1.3047689218633443,0.2161940490568799,0.17698680213469026,0.6929674606368207
37.0,93860,"Bowie County, Texas",Bowie,Texas,0.7203051846714063,885.01,26107,150610.92631578946,6.0,14.6,70.2,24.4,0.3,1.3,0.3,7.6,6898,14.7,3503.0,305.0,407.0,0.1860912928565291,106.05529881018293,0.07349243554229704,0.004336245471979544,0.003249520562539953,0.03732154272320477,1.5942382955117302,2.764876243261615,1.4348951656753595,0.770236799507148,1.3083734825286597,0.23037859383907378,0.24387381697991878,0.7197736750359761
36.0,354195,"Brazoria County, Texas",Brazoria,Texas,0.6006799745834743,1357.7,30722,84503.0,5.7,17.1,74.8,13.0,1.0,6.5,0.0,30.0,20484,10.5,19663.0,250.0,1951.0,0.23857761967277913,260.8786919054283,0.05783254986659891,0.005508265221135251,0.0007058258868702269,0.05551461765411708,1.7443910944144787,2.810249948210296,1.4309690811052556,0.7519989498321801,1.2650827381797884,0.24443104682780925,0.16402718958974322,0.7489291511639584
26.1,220417,"Brazos County, Texas",Brazos,Texas,0.5763639880376724,585.45,26331,47256.0,5.3,20.0,75.9,10.3,0.5,6.4,0.0,25.1,9091,8.6,6210.0,591.0,1131.0,0.21439362662589545,376.4915876676061,0.04124455010275977,0.005131183166452678,0.002681281389366519,0.028173870436490833,1.8095705833237383,2.767239417620189,1.3856835162408707,0.7270037601144507,1.240080405085894,0.24023064132798067,0.23313894798786,0.6998172628541464
31.5,422135,"Cameron County, Texas",Cameron,Texas,0.32007298080995666,890.92,15886,150610.92631578946,7.4,12.0,95.0,0.5,0.1,0.8,0.0,89.4,12306,11.6,7880.0,1549.0,1462.0,0.1860912928565291,473.8191981322678,0.02915181162424343,0.003463347033531927,0.003669442240041693,0.01866701410686155,1.8516600869946385,2.6308825223193373,1.4119881611527285,0.702209264375717,1.277749733135526,0.21747874692726477,0.25076851138165973,0.6715950485509977
